date,year,month,season,station,tmax,tmin,air_frost,rain,sun
1931-08-01,1931,8,summer,stornoway,16.1,9.5,0.0,35.1,177.9
1931-09-01,1931,9,autumn,stornoway,14.0,7.9,0.0,42.1,92.9
1931-10-01,1931,10,autumn,stornoway,11.7,5.9,1.0,126.8,69.1
1931-11-01,1931,11,autumn,stornoway,10.6,6.1,0.0,123.9,44.8
1931-12-01,1931,12,winter,stornoway,9.4,4.5,2.0,144.5,10.6
1932-01-01,1932,1,winter,stornoway,9.3,3.5,4.0,265.5,20.0
1932-02-01,1932,2,winter,stornoway,8.4,3.6,1.0,15.0,67.8
1932-03-01,1932,3,spring,stornoway,8.2,2.5,5.0,74.9,74.8
1932-04-01,1932,4,spring,stornoway,8.8,2.0,2.0,98.4,142.6
1932-05-01,1932,5,spring,stornoway,11.4,5.7,0.0,38.2,173.8
1932-06-01,1932,6,summer,stornoway,14.8,8.2,0.0,39.6,166.4
1932-07-01,1932,7,summer,stornoway,15.9,10.5,0.0,71.5,143.5
1932-08-01,1932,8,summer,stornoway,16.1,10.5,0.0,116.2,131.6
1932-09-01,1932,9,autumn,stornoway,13.6,7.8,0.0,120.9,93.4
1932-10-01,1932,10,autumn,stornoway,10.6,5.1,0.0,136.6,56.1
1932-11-01,1932,11,autumn,stornoway,9.5,4.1,0.0,116.4,46.3
1932-12-01,1932,12,winter,stornoway,8.4,3.0,5.0,97.6,31.6
1933-01-01,1933,1,winter,stornoway,7.2,2.4,5.0,144.1,38.3
1933-02-01,1933,2,winter,stornoway,6.4,1.5,7.0,87.0,58.4
1933-03-01,1933,3,spring,stornoway,9.6,4.3,1.0,55.4,88.4
1933-04-01,1933,4,spring,stornoway,10.0,5.0,0.0,72.3,104.7
1933-05-01,1933,5,spring,stornoway,12.5,6.8,0.0,23.4,196.6
1933-06-01,1933,6,summer,stornoway,16.1,9.8,0.0,52.1,201.9
1933-07-01,1933,7,summer,stornoway,18.1,12.3,0.0,63.3,126.9
1933-08-01,1933,8,summer,stornoway,16.8,11.2,0.0,154.5,158.8
1933-09-01,1933,9,autumn,stornoway,15.6,10.3,0.0,22.8,155.3
1933-10-01,1933,10,autumn,stornoway,11.6,7.0,0.0,121.9,41.8
1933-11-01,1933,11,autumn,stornoway,9.2,4.7,0.0,45.3,50.8
1933-12-01,1933,12,winter,stornoway,7.8,4.0,0.0,40.3,30.7
1934-01-01,1934,1,winter,stornoway,8.5,3.7,0.0,162.5,28.1
1934-02-01,1934,2,winter,stornoway,8.6,4.8,3.0,65.9,43.7
1934-03-01,1934,3,spring,stornoway,7.2,1.8,3.0,76.8,145.6
1934-04-01,1934,4,spring,stornoway,8.2,3.3,1.0,94.7,117.3
1934-05-01,1934,5,spring,stornoway,11.4,5.5,0.0,66.2,150.5
1934-06-01,1934,6,summer,stornoway,14.0,8.6,0.0,48.1,228.3
1934-07-01,1934,7,summer,stornoway,17.0,11.3,0.0,132.4,167.4
1934-08-01,1934,8,summer,stornoway,15.5,11.4,0.0,119.6,99.5
1934-09-01,1934,9,autumn,stornoway,14.6,9.5,0.0,139.9,125.3
1934-10-01,1934,10,autumn,stornoway,11.1,6.0,1.0,169.0,70.8
1934-11-01,1934,11,autumn,stornoway,8.6,4.0,0.0,59.8,52.3
1934-12-01,1934,12,winter,stornoway,9.1,6.1,0.0,88.7,16.8
1935-01-01,1935,1,winter,stornoway,8.1,3.8,1.0,127.8,23.0
1935-02-01,1935,2,winter,stornoway,7.3,2.4,4.0,116.3,51.9
1935-03-01,1935,3,spring,stornoway,9.1,3.8,0.0,95.7,149.8
1935-04-01,1935,4,spring,stornoway,8.9,3.5,2.0,58.6,137.4
1935-05-01,1935,5,spring,stornoway,11.9,5.9,1.0,42.1,274.3
1935-06-01,1935,6,summer,stornoway,14.2,8.9,0.0,67.5,174.7
1935-07-01,1935,7,summer,stornoway,16.0,10.6,0.0,62.0,147.8
1935-08-01,1935,8,summer,stornoway,16.3,11.0,0.0,92.2,82.9
1935-09-01,1935,9,autumn,stornoway,14.2,9.2,0.0,171.7,117.3
1935-10-01,1935,10,autumn,stornoway,10.5,5.7,0.0,191.2,55.7
1935-11-01,1935,11,autumn,stornoway,9.0,4.7,0.0,84.4,53.2
1935-12-01,1935,12,winter,stornoway,5.7,2.1,2.0,70.3,53.6
1936-01-01,1936,1,winter,stornoway,5.3,1.2,7.0,72.5,43.1
1936-02-01,1936,2,winter,stornoway,6.3,1.5,4.0,57.0,80.9
1936-03-01,1936,3,spring,stornoway,8.5,3.6,2.0,39.8,91.5
1936-04-01,1936,4,spring,stornoway,8.6,2.7,4.0,49.8,162.4
1936-05-01,1936,5,spring,stornoway,12.7,6.8,0.0,29.9,212.2
1936-06-01,1936,6,summer,stornoway,15.3,8.5,0.0,23.2,241.1
1936-07-01,1936,7,summer,stornoway,16.4,11.0,0.0,86.6,163.1
1936-08-01,1936,8,summer,stornoway,16.2,11.4,0.0,81.3,98.0
1936-09-01,1936,9,autumn,stornoway,15.0,9.9,0.0,112.1,104.3
1936-10-01,1936,10,autumn,stornoway,12.2,6.6,0.0,127.6,97.6
1936-11-01,1936,11,autumn,stornoway,9.2,4.6,0.0,110.8,25.2
1936-12-01,1936,12,winter,stornoway,7.9,3.4,2.0,197.0,12.1
1937-01-01,1937,1,winter,stornoway,7.8,3.8,0.0,121.7,29.5
1937-02-01,1937,2,winter,stornoway,6.4,1.9,5.0,105.6,70.7
1937-03-01,1937,3,spring,stornoway,5.3,0.6,13.0,49.9,141.4
1937-04-01,1937,4,spring,stornoway,10.4,5.5,0.0,45.2,105.0
1937-05-01,1937,5,spring,stornoway,13.4,7.1,0.0,67.4,236.3
1937-06-01,1937,6,summer,stornoway,14.3,8.6,0.0,85.4,153.7
1937-07-01,1937,7,summer,stornoway,15.5,10.3,0.0,40.6,103.4
1937-08-01,1937,8,summer,stornoway,15.8,10.9,0.0,102.9,116.0
1937-09-01,1937,9,autumn,stornoway,13.7,8.9,0.0,112.0,102.4
1937-10-01,1937,10,autumn,stornoway,11.7,7.3,0.0,58.9,61.7
1937-11-01,1937,11,autumn,stornoway,9.0,4.5,0.0,56.7,40.5
1937-12-01,1937,12,winter,stornoway,6.4,2.6,5.0,60.9,37.0
1938-01-01,1938,1,winter,stornoway,7.8,3.1,0.0,180.4,29.6
1938-02-01,1938,2,winter,stornoway,7.6,2.6,0.0,90.5,52.1
1938-03-01,1938,3,spring,stornoway,10.1,5.8,0.0,109.8,55.2
1938-04-01,1938,4,spring,stornoway,10.2,4.7,1.0,21.7,140.3
1938-05-01,1938,5,spring,stornoway,11.0,5.2,2.0,72.5,208.7
1938-06-01,1938,6,summer,stornoway,13.3,8.4,0.0,117.3,100.5
1938-07-01,1938,7,summer,stornoway,15.2,10.2,0.0,67.7,126.4
1938-08-01,1938,8,summer,stornoway,16.8,10.7,0.0,114.8,187.4
1938-09-01,1938,9,autumn,stornoway,14.5,9.8,0.0,106.5,112.1
1938-10-01,1938,10,autumn,stornoway,11.6,6.8,0.0,219.9,80.9
1938-11-01,1938,11,autumn,stornoway,9.6,5.5,0.0,145.4,30.8
1938-12-01,1938,12,winter,stornoway,7.4,3.5,5.0,112.0,36.2
1939-01-01,1939,1,winter,stornoway,5.6,1.6,10.0,123.5,60.4
1939-02-01,1939,2,winter,stornoway,8.4,4.0,0.0,137.9,38.9
1939-03-01,1939,3,spring,stornoway,8.3,3.3,0.0,103.6,123.5
1939-04-01,1939,4,spring,stornoway,9.9,4.5,0.0,65.2,174.0
1939-05-01,1939,5,spring,stornoway,12.1,7.3,0.0,30.5,174.6
1939-06-01,1939,6,summer,stornoway,14.9,8.4,0.0,33.1,163.5
1939-07-01,1939,7,summer,stornoway,14.5,10.4,0.0,143.7,57.2
1939-08-01,1939,8,summer,stornoway,17.0,11.6,0.0,64.2,203.9
1939-09-01,1939,9,autumn,stornoway,15.4,10.2,0.0,69.5,112.6
1939-10-01,1939,10,autumn,stornoway,11.1,6.5,0.0,83.4,134.2
1939-11-01,1939,11,autumn,stornoway,9.4,5.2,0.0,161.5,38.0
1939-12-01,1939,12,winter,stornoway,7.4,3.9,1.0,75.5,19.5
1940-01-01,1940,1,winter,stornoway,5.4,1.8,8.0,64.3,31.7
1940-02-01,1940,2,winter,stornoway,6.5,2.7,5.0,48.4,61.8
1940-03-01,1940,3,spring,stornoway,7.5,2.0,6.0,56.4,78.0
1940-04-01,1940,4,spring,stornoway,9.5,4.2,0.0,98.5,145.1
1940-05-01,1940,5,spring,stornoway,14.0,8.0,0.0,42.3,185.8
1940-06-01,1940,6,summer,stornoway,16.7,10.1,0.0,41.5,211.2
1940-07-01,1940,7,summer,stornoway,14.9,10.3,0.0,119.6,100.5
1940-08-01,1940,8,summer,stornoway,15.3,10.1,0.0,81.6,117.1
1940-09-01,1940,9,autumn,stornoway,13.0,7.8,0.0,92.4,103.4
1940-10-01,1940,10,autumn,stornoway,11.6,7.2,0.0,111.8,65.3
1940-11-01,1940,11,autumn,stornoway,8.9,4.2,0.0,145.9,36.4
1940-12-01,1940,12,winter,stornoway,6.9,2.9,2.0,118.9,34.3
1941-01-01,1941,1,winter,stornoway,4.3,0.8,9.0,79.4,44.5
1941-02-01,1941,2,winter,stornoway,5.7,1.0,12.0,103.8,58.0
1941-03-01,1941,3,spring,stornoway,6.9,1.4,4.0,35.3,133.0
1941-04-01,1941,4,spring,stornoway,8.4,3.2,0.0,39.1,146.6
1941-05-01,1941,5,spring,stornoway,11.0,4.9,1.0,25.0,211.8
1941-06-01,1941,6,summer,stornoway,14.7,8.4,0.0,14.4,175.8
1941-07-01,1941,7,summer,stornoway,15.9,10.9,0.0,98.1,118.7
1941-08-01,1941,8,summer,stornoway,14.9,10.4,0.0,131.8,84.5
1941-09-01,1941,9,autumn,stornoway,15.3,10.8,0.0,43.4,89.6
1941-10-01,1941,10,autumn,stornoway,12.2,6.5,2.0,99.2,93.7
1941-11-01,1941,11,autumn,stornoway,9.6,4.9,0.0,109.3,49.2
1941-12-01,1941,12,winter,stornoway,9.1,4.7,0.0,105.9,15.0
1942-01-01,1942,1,winter,stornoway,6.6,2.2,4.0,111.8,38.9
1942-02-01,1942,2,winter,stornoway,6.2,1.2,7.0,83.6,47.0
1942-03-01,1942,3,spring,stornoway,7.1,3.1,5.0,67.3,57.4
1942-04-01,1942,4,spring,stornoway,11.3,5.0,0.0,30.1,215.3
1942-05-01,1942,5,spring,stornoway,12.0,6.0,0.0,38.9,237.9
1942-06-01,1942,6,summer,stornoway,13.2,8.0,0.0,57.1,92.0
1942-07-01,1942,7,summer,stornoway,15.3,10.2,0.0,120.6,130.1
1942-08-01,1942,8,summer,stornoway,15.2,11.5,0.0,100.9,74.5
1942-09-01,1942,9,autumn,stornoway,13.5,9.1,0.0,115.3,100.0
1942-10-01,1942,10,autumn,stornoway,11.0,6.2,0.0,153.0,63.2
1942-11-01,1942,11,autumn,stornoway,9.1,3.1,2.0,66.1,42.7
1942-12-01,1942,12,winter,stornoway,9.3,3.8,5.0,196.3,15.7
1943-01-01,1943,1,winter,stornoway,7.4,2.5,4.0,108.4,40.4
1943-02-01,1943,2,winter,stornoway,9.0,2.7,2.0,146.7,21.7
1943-03-01,1943,3,spring,stornoway,9.6,3.9,0.0,85.6,113.1
1943-04-01,1943,4,spring,stornoway,10.9,5.0,0.0,87.2,101.2
1943-05-01,1943,5,spring,stornoway,12.3,5.6,2.0,57.3,168.8
1943-06-01,1943,6,summer,stornoway,14.3,8.4,0.0,68.5,118.6
1943-07-01,1943,7,summer,stornoway,15.7,9.7,0.0,106.3,169.0
1943-08-01,1943,8,summer,stornoway,14.7,9.3,0.0,133.3,94.4
1943-09-01,1943,9,autumn,stornoway,14.4,7.9,0.0,92.4,109.1
1943-10-01,1943,10,autumn,stornoway,12.8,7.7,0.0,193.5,52.9
1943-11-01,1943,11,autumn,stornoway,9.0,3.6,2.0,130.3,38.1
1943-12-01,1943,12,winter,stornoway,8.3,2.9,2.0,71.8,40.4
1944-01-01,1944,1,winter,stornoway,8.1,2.8,3.0,142.6,16.1
1944-02-01,1944,2,winter,stornoway,7.2,1.4,9.0,49.4,41.3
1944-03-01,1944,3,spring,stornoway,7.8,2.6,8.0,108.6,65.6
1944-04-01,1944,4,spring,stornoway,11.5,5.5,2.0,33.8,95.3
1944-05-01,1944,5,spring,stornoway,11.7,6.4,0.0,56.1,93.3
1944-06-01,1944,6,summer,stornoway,13.6,8.4,0.0,106.5,120.0
1944-07-01,1944,7,summer,stornoway,16.9,11.2,0.0,17.1,170.5
1944-08-01,1944,8,summer,stornoway,17.6,9.8,0.0,100.9,167.1
1944-09-01,1944,9,autumn,stornoway,13.8,7.0,0.0,86.0,123.6
1944-10-01,1944,10,autumn,stornoway,11.4,5.1,0.0,133.2,73.3
1944-11-01,1944,11,autumn,stornoway,8.0,1.6,6.0,115.1,52.5
1944-12-01,1944,12,winter,stornoway,7.2,2.2,6.0,136.0,21.1
1945-01-01,1945,1,winter,stornoway,4.4,-2.3,23.0,97.2,37.1
1945-02-01,1945,2,winter,stornoway,8.6,3.3,3.0,116.2,54.6
1945-03-01,1945,3,spring,stornoway,10.5,5.4,0.0,73.4,62.1
1945-04-01,1945,4,spring,stornoway,10.3,4.7,2.0,57.1,109.5
1945-05-01,1945,5,spring,stornoway,12.7,5.8,0.0,72.8,161.6
1945-06-01,1945,6,summer,stornoway,15.4,8.5,0.0,79.3,187.6
1945-07-01,1945,7,summer,stornoway,16.6,11.3,0.0,69.5,86.3
1945-08-01,1945,8,summer,stornoway,17.0,10.8,0.0,53.6,159.1
1945-09-01,1945,9,autumn,stornoway,15.6,9.6,0.0,133.7,109.4
1945-10-01,1945,10,autumn,stornoway,13.5,7.8,0.0,73.0,80.8
1945-11-01,1945,11,autumn,stornoway,10.9,4.8,3.0,23.6,60.0
1945-12-01,1945,12,winter,stornoway,8.7,3.1,4.0,114.1,20.1
1946-01-01,1946,1,winter,stornoway,7.6,2.6,4.0,110.3,27.6
1946-02-01,1946,2,winter,stornoway,7.3,1.3,6.0,106.8,53.2
1946-03-01,1946,3,spring,stornoway,8.5,3.0,6.0,57.3,100.1
1946-04-01,1946,4,spring,stornoway,10.7,4.6,0.0,62.7,157.7
1946-05-01,1946,5,spring,stornoway,13.1,5.7,0.0,25.6,258.9
1946-06-01,1946,6,summer,stornoway,14.3,7.9,0.0,96.9,141.2
1946-07-01,1946,7,summer,stornoway,15.2,10.5,0.0,114.4,92.4
1946-08-01,1946,8,summer,stornoway,15.6,9.0,0.0,80.4,179.0
1946-09-01,1946,9,autumn,stornoway,14.3,9.0,0.0,159.5,114.2
1946-10-01,1946,10,autumn,stornoway,11.9,5.4,3.0,19.4,110.5
1946-11-01,1946,11,autumn,stornoway,9.5,4.1,6.0,137.3,47.4
1946-12-01,1946,12,winter,stornoway,7.6,1.4,8.0,106.5,39.4
1947-01-01,1947,1,winter,stornoway,6.7,1.2,10.0,69.8,58.4
1947-02-01,1947,2,winter,stornoway,2.9,-2.1,17.0,11.1,86.3
1947-03-01,1947,3,spring,stornoway,5.4,-0.2,15.0,34.4,118.1
1947-04-01,1947,4,spring,stornoway,9.1,3.7,0.0,143.8,109.0
1947-05-01,1947,5,spring,stornoway,13.4,6.7,0.0,52.0,176.1
1947-06-01,1947,6,summer,stornoway,14.6,8.7,0.0,68.0,120.6
1947-07-01,1947,7,summer,stornoway,16.6,10.0,0.0,77.6,132.3
1947-08-01,1947,8,summer,stornoway,19.4,10.7,0.0,12.5,199.1
1947-09-01,1947,9,autumn,stornoway,14.8,8.4,0.0,170.7,104.2
1947-10-01,1947,10,autumn,stornoway,13.2,7.3,1.0,78.3,103.2
1947-11-01,1947,11,autumn,stornoway,8.4,3.0,6.0,194.2,53.9
1947-12-01,1947,12,winter,stornoway,7.7,3.0,8.0,102.2,20.7
1948-01-01,1948,1,winter,stornoway,6.1,0.2,14.0,138.5,35.3
1948-02-01,1948,2,winter,stornoway,7.7,1.4,7.0,114.7,73.5
1948-03-01,1948,3,spring,stornoway,10.5,3.5,4.0,78.3,113.1
1948-04-01,1948,4,spring,stornoway,10.5,3.9,3.0,98.6,133.8
1948-05-01,1948,5,spring,stornoway,13.0,4.7,3.0,31.1,231.1
1948-06-01,1948,6,summer,stornoway,14.9,8.8,0.0,54.9,166.2
1948-07-01,1948,7,summer,stornoway,15.9,9.9,0.0,66.9,130.5
1948-08-01,1948,8,summer,stornoway,14.9,10.1,0.0,96.2,97.4
1948-09-01,1948,9,autumn,stornoway,14.0,8.2,0.0,182.4,100.0
1948-10-01,1948,10,autumn,stornoway,11.3,5.8,3.0,123.2,93.8
1948-11-01,1948,11,autumn,stornoway,10.6,4.6,4.0,108.2,41.4
1948-12-01,1948,12,winter,stornoway,9.0,4.2,3.0,149.8,24.3
1949-01-01,1949,1,winter,stornoway,7.9,1.5,6.0,153.7,21.5
1949-02-01,1949,2,winter,stornoway,8.6,2.6,3.0,141.1,59.6
1949-03-01,1949,3,spring,stornoway,8.8,1.9,9.0,65.3,136.2
1949-04-01,1949,4,spring,stornoway,10.6,4.6,1.0,106.4,112.6
1949-05-01,1949,5,spring,stornoway,12.1,5.7,0.0,63.4,146.9
1949-06-01,1949,6,summer,stornoway,15.5,8.6,0.0,27.4,271.4
1949-07-01,1949,7,summer,stornoway,17.3,11.0,0.0,35.2,144.3
1949-08-01,1949,8,summer,stornoway,16.5,10.6,0.0,81.9,113.8
1949-09-01,1949,9,autumn,stornoway,16.1,10.2,0.0,86.8,156.3
1949-10-01,1949,10,autumn,stornoway,12.9,8.0,1.0,123.6,51.9
1949-11-01,1949,11,autumn,stornoway,10.0,3.3,3.0,146.6,46.6
1949-12-01,1949,12,winter,stornoway,7.4,1.3,5.0,214.3,16.4
1950-01-01,1950,1,winter,stornoway,8.4,4.8,0.0,90.2,22.1
1950-02-01,1950,2,winter,stornoway,6.6,0.3,13.0,98.2,73.9
1950-03-01,1950,3,spring,stornoway,9.4,4.2,3.0,87.4,72.9
1950-04-01,1950,4,spring,stornoway,9.2,2.7,3.0,123.5,141.1
1950-05-01,1950,5,spring,stornoway,12.6,6.4,0.0,24.8,237.5
1950-06-01,1950,6,summer,stornoway,15.2,8.5,0.0,66.6,118.3
1950-07-01,1950,7,summer,stornoway,16.8,10.7,0.0,79.5,167.8
1950-08-01,1950,8,summer,stornoway,17.0,10.6,0.0,89.8,187.2
1950-09-01,1950,9,autumn,stornoway,13.6,8.2,0.0,180.0,102.7
1950-10-01,1950,10,autumn,stornoway,11.7,5.8,1.0,111.0,82.9
1950-11-01,1950,11,autumn,stornoway,7.8,2.9,4.0,108.3,63.2
1950-12-01,1950,12,winter,stornoway,4.6,-0.7,18.0,168.4,26.0
1951-01-01,1951,1,winter,stornoway,6.0,0.6,13.0,125.5,43.9
1951-02-01,1951,2,winter,stornoway,6.0,-0.2,13.0,78.4,59.9
1951-03-01,1951,3,spring,stornoway,6.5,1.3,10.0,61.9,102.2
1951-04-01,1951,4,spring,stornoway,8.2,1.5,7.0,106.2,165.8
1951-05-01,1951,5,spring,stornoway,12.0,5.4,0.0,24.3,253.6
1951-06-01,1951,6,summer,stornoway,13.9,7.3,0.0,59.5,209.6
1951-07-01,1951,7,summer,stornoway,15.4,9.7,0.0,86.2,91.9
1951-08-01,1951,8,summer,stornoway,15.2,9.5,0.0,65.5,126.6
1951-09-01,1951,9,autumn,stornoway,14.8,9.0,0.0,57.5,88.5
1951-10-01,1951,10,autumn,stornoway,12.7,6.4,2.0,86.1,85.5
1951-11-01,1951,11,autumn,stornoway,10.1,4.2,4.0,147.9,34.0
1951-12-01,1951,12,winter,stornoway,7.5,2.9,3.0,157.0,30.7
1952-01-01,1952,1,winter,stornoway,4.9,-0.3,12.0,139.5,33.5
1952-02-01,1952,2,winter,stornoway,6.6,1.9,11.0,81.3,57.6
1952-03-01,1952,3,spring,stornoway,8.3,3.6,2.0,103.6,94.2
1952-04-01,1952,4,spring,stornoway,11.2,5.0,1.0,46.9,161.2
1952-05-01,1952,5,spring,stornoway,14.0,7.6,0.0,55.1,191.7
1952-06-01,1952,6,summer,stornoway,13.2,7.7,0.0,68.7,116.9
1952-07-01,1952,7,summer,stornoway,15.9,9.8,0.0,72.3,129.2
1952-08-01,1952,8,summer,stornoway,15.7,10.8,0.0,88.5,111.1
1952-09-01,1952,9,autumn,stornoway,12.3,6.3,0.0,102.0,92.0
1952-10-01,1952,10,autumn,stornoway,11.1,6.1,1.0,131.3,97.0
1952-11-01,1952,11,autumn,stornoway,7.2,1.9,8.0,93.4,57.3
1952-12-01,1952,12,winter,stornoway,7.0,2.0,7.0,151.2,14.8
1953-01-01,1953,1,winter,stornoway,7.9,3.4,4.0,86.7,29.1
1953-02-01,1953,2,winter,stornoway,8.4,2.9,6.0,72.9,69.2
1953-03-01,1953,3,spring,stornoway,10.3,3.5,4.0,46.0,133.0
1953-04-01,1953,4,spring,stornoway,9.2,2.3,4.0,89.3,169.3
1953-05-01,1953,5,spring,stornoway,13.3,7.3,0.0,53.7,193.8
1953-06-01,1953,6,summer,stornoway,15.4,9.3,0.0,42.5,167.5
1953-07-01,1953,7,summer,stornoway,15.6,10.4,0.0,104.3,84.9
1953-08-01,1953,8,summer,stornoway,16.3,10.5,0.0,92.1,112.2
1953-09-01,1953,9,autumn,stornoway,15.6,10.1,0.0,60.5,115.3
1953-10-01,1953,10,autumn,stornoway,12.7,7.8,0.0,115.3,53.1
1953-11-01,1953,11,autumn,stornoway,10.5,5.3,0.0,180.7,38.3
1953-12-01,1953,12,winter,stornoway,9.3,3.1,4.0,106.3,24.9
1954-01-01,1954,1,winter,stornoway,7.0,2.5,3.0,95.8,38.5
1954-02-01,1954,2,winter,stornoway,5.7,1.7,7.0,95.0,46.2
1954-03-01,1954,3,spring,stornoway,8.3,1.6,9.0,97.6,138.2
1954-04-01,1954,4,spring,stornoway,10.9,4.1,1.0,36.7,191.5
1954-05-01,1954,5,spring,stornoway,12.5,6.8,0.0,70.6,147.5
1954-06-01,1954,6,summer,stornoway,14.1,8.4,0.0,93.4,193.5
1954-07-01,1954,7,summer,stornoway,14.7,9.8,0.0,60.9,104.1
1954-08-01,1954,8,summer,stornoway,15.0,10.1,0.0,46.2,134.0
1954-09-01,1954,9,autumn,stornoway,13.1,7.2,0.0,111.9,112.2
1954-10-01,1954,10,autumn,stornoway,11.7,6.2,0.0,181.3,75.6
1954-11-01,1954,11,autumn,stornoway,9.0,2.5,4.0,137.5,46.4
1954-12-01,1954,12,winter,stornoway,8.6,2.9,6.0,163.5,21.4
1955-01-01,1955,1,winter,stornoway,5.2,-0.4,15.0,91.3,44.5
1955-02-01,1955,2,winter,stornoway,4.2,-2.1,16.0,60.5,96.2
1955-03-01,1955,3,spring,stornoway,7.2,1.4,8.0,45.4,101.8
1955-04-01,1955,4,spring,stornoway,11.7,4.6,0.0,50.8,160.9
1955-05-01,1955,5,spring,stornoway,11.5,4.2,3.0,63.4,225.9
1955-06-01,1955,6,summer,stornoway,15.0,8.4,0.0,57.9,185.2
1955-07-01,1955,7,summer,stornoway,18.2,10.5,0.0,14.3,215.4
1955-08-01,1955,8,summer,stornoway,18.1,11.5,0.0,35.8,146.0
1955-09-01,1955,9,autumn,stornoway,15.5,9.5,0.0,104.6,99.8
1955-10-01,1955,10,autumn,stornoway,10.8,4.9,2.0,102.7,58.1
1955-11-01,1955,11,autumn,stornoway,10.8,5.9,4.0,60.9,51.0
1955-12-01,1955,12,winter,stornoway,7.1,1.5,6.0,188.4,23.1
1956-01-01,1956,1,winter,stornoway,5.9,0.3,13.0,133.1,38.1
1956-02-01,1956,2,winter,stornoway,6.4,1.0,10.0,65.1,56.5
1956-03-01,1956,3,spring,stornoway,9.0,2.8,4.0,36.3,146.9
1956-04-01,1956,4,spring,stornoway,9.0,1.8,6.0,63.7,156.4
1956-05-01,1956,5,spring,stornoway,12.5,6.6,0.0,63.8,146.2
1956-06-01,1956,6,summer,stornoway,14.0,7.2,0.0,52.7,205.0
1956-07-01,1956,7,summer,stornoway,15.8,10.4,0.0,132.0,179.4
1956-08-01,1956,8,summer,stornoway,13.8,8.6,0.0,91.3,130.6
1956-09-01,1956,9,autumn,stornoway,14.4,8.9,0.0,82.1,77.6
1956-10-01,1956,10,autumn,stornoway,11.4,6.1,0.0,115.9,67.1
1956-11-01,1956,11,autumn,stornoway,9.7,5.0,1.0,118.0,20.7
1956-12-01,1956,12,winter,stornoway,9.0,3.5,1.0,127.9,18.8
1957-01-01,1957,1,winter,stornoway,8.3,2.0,6.0,158.1,27.1
1957-02-01,1957,2,winter,stornoway,6.6,1.2,10.0,60.8,79.7
1957-03-01,1957,3,spring,stornoway,10.1,5.1,1.0,105.9,82.5
1957-04-01,1957,4,spring,stornoway,10.8,4.7,1.0,59.9,168.5
1957-05-01,1957,5,spring,stornoway,12.1,5.6,0.0,57.1,178.2
1957-06-01,1957,6,summer,stornoway,14.5,8.0,0.0,89.6,207.8
1957-07-01,1957,7,summer,stornoway,14.7,10.4,0.0,60.0,85.7
1957-08-01,1957,8,summer,stornoway,15.6,10.1,0.0,132.0,135.8
1957-09-01,1957,9,autumn,stornoway,13.3,8.0,0.0,83.0,117.9
1957-10-01,1957,10,autumn,stornoway,11.9,6.2,0.0,133.6,55.6
1957-11-01,1957,11,autumn,stornoway,9.1,3.9,5.0,77.3,38.5
1957-12-01,1957,12,winter,stornoway,7.6,2.2,7.0,184.7,36.1
1958-01-01,1958,1,winter,stornoway,6.4,-0.1,11.0,171.2,33.2
1958-02-01,1958,2,winter,stornoway,6.2,0.7,12.0,89.9,46.0
1958-03-01,1958,3,spring,stornoway,5.8,1.1,11.0,54.1,136.8
1958-04-01,1958,4,spring,stornoway,10.2,3.9,2.0,44.7,131.5
1958-05-01,1958,5,spring,stornoway,10.8,4.2,1.0,128.6,195.6
1958-06-01,1958,6,summer,stornoway,14.3,9.1,0.0,38.8,177.2
1958-07-01,1958,7,summer,stornoway,15.5,10.6,0.0,36.6,151.6
1958-08-01,1958,8,summer,stornoway,16.0,10.3,0.0,82.8,113.8
1958-09-01,1958,9,autumn,stornoway,16.3,10.3,0.0,85.1,117.5
1958-10-01,1958,10,autumn,stornoway,12.6,6.9,0.0,93.4,82.6
1958-11-01,1958,11,autumn,stornoway,10.7,5.0,1.0,57.3,52.3
1958-12-01,1958,12,winter,stornoway,7.4,2.6,4.0,79.5,28.4
1959-01-01,1959,1,winter,stornoway,4.6,-0.8,19.0,192.1,44.0
1959-02-01,1959,2,winter,stornoway,9.0,2.8,5.0,53.8,83.0
1959-03-01,1959,3,spring,stornoway,9.6,3.8,2.0,51.1,117.6
1959-04-01,1959,4,spring,stornoway,10.4,4.3,1.0,136.2,130.0
1959-05-01,1959,5,spring,stornoway,13.6,6.8,0.0,35.8,241.3
1959-06-01,1959,6,summer,stornoway,15.8,8.7,0.0,74.4,206.0
1959-07-01,1959,7,summer,stornoway,15.6,11.0,0.0,102.8,74.8
1959-08-01,1959,8,summer,stornoway,16.5,11.1,0.0,72.7,104.1
1959-09-01,1959,9,autumn,stornoway,15.8,9.3,0.0,69.6,140.0
1959-10-01,1959,10,autumn,stornoway,14.1,8.4,0.0,143.0,104.2
1959-11-01,1959,11,autumn,stornoway,9.9,4.8,2.0,173.4,38.0
1959-12-01,1959,12,winter,stornoway,8.2,2.7,4.0,135.9,28.6
1960-01-01,1960,1,winter,stornoway,7.0,0.5,9.0,107.0,39.2
1960-02-01,1960,2,winter,stornoway,5.8,0.1,16.0,110.6,92.5
1960-03-01,1960,3,spring,stornoway,9.2,3.6,3.0,32.0,130.2
1960-04-01,1960,4,spring,stornoway,11.1,5.2,1.0,76.4,139.2
1960-05-01,1960,5,spring,stornoway,14.2,7.5,0.0,42.9,177.1
